bowler,venue,batting_team,dream 11 score,Matches_Played,avg_drm11_score,Economy,strike_rate,bowlerOppositionWiseMatches_Played,bowlerOppositionWiseavg_drm11_score,bowlerOppositionWiseEconomy,bowlerOppositionWisestrike_rate,bowlerVenueMatches_Played,bowlerVenueavg_drm11_score,bowlerVenueEconomy,bowlerVenuestrike_rate,Venue_Matches_Played,Venue_Avg_Batsmen_Strike_Rate,Venue_Avg_Batsmen_Average,Venue_Avg_Bowler_Economy,Venue_Avg_Bowler_Average,Venue_dream11
MM Sharma,Wankhede Stadium,Mumbai Indians,61,100,74.85,8.102762966553563,15.748091603053435,19,89.42105263157895,8.457831325301205,12.575757575757576,9,71.66666666666667,9.42439024390244,22.77777777777778,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
RA Jadeja,Wankhede Stadium,Mumbai Indians,49,197,57.15228426395939,7.3313019390581715,22.422360248447205,30,46.86666666666667,8.35490605427975,23.95,21,60.095238095238095,7.065,22.22222222222222,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
RD Chahar,Wankhede Stadium,Chennai Super Kings,32,68,69.44117647058823,7.26525198938992,22.848484848484848,11,68.9090909090909,6.240963855421687,24.9,10,50.5,7.36231884057971,69.0,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
SL Malinga,Wankhede Stadium,Chennai Super Kings,137,122,91.24590163934428,6.443846671149967,15.819148936170214,21,97.66666666666669,6.333973128598848,14.08108108108108,43,95.74418604651164,6.432637571157495,14.438356164383562,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
SN Thakur,Wankhede Stadium,Mumbai Indians,54,83,72.90361445783132,8.232323232323232,18.757894736842104,12,69.33333333333333,8.815384615384616,21.666666666666668,16,79.0,8.297520661157025,18.15,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
AR Patel,Arun Jaitley Stadium,Sunrisers Hyderabad,81,134,66.23880597014926,7.005888465535158,24.058333333333334,18,65.22222222222223,7.079691516709511,24.3125,16,70.0,5.746478873239437,25.357142857142858,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
B Kumar,Arun Jaitley Stadium,Delhi Capitals,98,160,77.6125,6.847421009991899,20.125,8,94.75,6.769230769230769,13.928571428571429,8,83.125,7.62,18.181818181818183,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
CH Morris,Arun Jaitley Stadium,Sunrisers Hyderabad,36,81,79.14814814814815,7.395891171571349,16.83177570093458,12,69.58333333333333,7.2439024390243905,18.923076923076923,15,79.66666666666667,7.375,16.0,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
I Sharma,Arun Jaitley Stadium,Sunrisers Hyderabad,45,101,68.01980198019803,7.420560747663552,26.75,8,57.625,7.222929936305732,31.4,13,69.15384615384616,7.802371541501976,16.866666666666667,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
K Rabada,Arun Jaitley Stadium,Sunrisers Hyderabad,67,69,91.2608695652174,7.747112462006079,14.304347826086955,10,89.0,8.334728033472803,14.9375,9,90.77777777777776,8.24,15.0,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
Mohammad Nabi,Arun Jaitley Stadium,Delhi Capitals,98,17,62.52941176470589,7.043478260869565,26.53846153846154,2,73.0,6.25,24.0,2,52.0,8.4,15.0,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
R Tewatia,Arun Jaitley Stadium,Sunrisers Hyderabad,79,52,51.0,7.53810623556582,24.05555555555556,7,48.42857142857143,7.68,41.66666666666666,6,39.66666666666666,8.372093023255815,43.0,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
Rashid Khan,Arun Jaitley Stadium,Delhi Capitals,77,109,83.53211009174312,6.491095111784767,17.952380952380953,11,93.27272727272728,5.364963503649635,15.22222222222222,6,85.16666666666667,6.910344827586207,16.11111111111111,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
S Kaul,Arun Jaitley Stadium,Delhi Capitals,100,55,74.16363636363636,8.268174474959613,19.65079365079365,2,99.0,7.959183673469388,12.25,8,62.25,8.5125,26.666666666666668,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
S Lamichhane,Arun Jaitley Stadium,Sunrisers Hyderabad,73,9,84.0,8.274881516587678,15.071428571428571,1,73.0,8.0,24.0,7,84.14285714285714,8.024539877300613,14.818181818181818,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
Sandeep Sharma,Arun Jaitley Stadium,Delhi Capitals,73,116,78.15517241379311,7.367794719226478,19.48550724637681,6,68.5,6.507042253521127,28.4,8,73.5,7.01123595505618,22.25,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
AD Russell,M Chinnaswamy Stadium,Royal Challengers Bangalore,6,98,59.285714285714285,8.634238787113077,14.933962264150944,14,55.0,8.704918032786885,20.33333333333333,5,67.8,8.232558139534884,12.285714285714286,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
Kuldeep Yadav,M Chinnaswamy Stadium,Royal Challengers Bangalore,73,71,68.7605633802817,7.80513495720869,20.527027027027028,7,70.0,8.622754491017965,27.83333333333333,3,85.33333333333333,6.166666666666667,18.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
LH Ferguson,M Chinnaswamy Stadium,Royal Challengers Bangalore,18,38,77.65789473684211,7.887719298245614,18.19148936170213,7,80.28571428571429,6.698630136986301,14.6,1,18.0,16.0,13.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
M Prasidh Krishna,M Chinnaswamy Stadium,Royal Challengers Bangalore,32,51,76.15686274509804,7.8911454102355805,22.796296296296298,9,71.55555555555556,7.971830985915493,26.625,1,32.0,12.63157894736842,20.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
MP Stoinis,M Chinnaswamy Stadium,Kolkata Knight Riders,16,55,44.4,9.040322580645162,18.6,8,58.25,9.636363636363637,16.5,3,34.333333333333336,8.428571428571429,42.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
Mohammed Siraj,M Chinnaswamy Stadium,Kolkata Knight Riders,34,79,70.72151898734177,7.649913344887349,21.37037037037037,12,75.5,6.622222222222222,19.285714285714285,15,87.66666666666667,7.22911051212938,17.666666666666668,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
N Rana,M Chinnaswamy Stadium,Royal Challengers Bangalore,51,24,25.166666666666668,8.010810810810812,18.5,3,41.0,9.0,8.666666666666666,2,31.5,8.4,20.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
NA Saini,M Chinnaswamy Stadium,Kolkata Knight Riders,102,32,63.8125,8.109038737446198,26.807692307692307,4,76.75,6.741573033707865,17.8,7,79.42857142857143,7.6923076923076925,15.6,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
P Negi,M Chinnaswamy Stadium,Kolkata Knight Riders,86,42,57.90476190476191,7.547066848567531,19.289473684210527,5,83.6,5.433962264150943,13.25,12,51.41666666666666,8.022857142857143,15.909090909090908,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
PP Chawla,M Chinnaswamy Stadium,Royal Challengers Bangalore,48,180,66.71111111111111,7.702173913043478,19.574468085106385,23,61.52173913043478,7.363636363636363,24.31578947368421,14,67.5,7.979381443298969,19.4,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
SP Narine,M Chinnaswamy Stadium,Royal Challengers Bangalore,75,161,77.61490683229813,6.498950682056663,20.945054945054945,18,82.83333333333333,6.317241379310345,18.91304347826087,9,59.77777777777778,7.844036697247707,54.5,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
TG Southee,M Chinnaswamy Stadium,Kolkata Knight Riders,44,54,74.38888888888889,7.996830427892235,22.140350877192983,7,67.57142857142857,9.209302325581396,34.4,9,62.55555555555556,8.727272727272727,28.285714285714285,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
YS Chahal,M Chinnaswamy Stadium,Kolkata Knight Riders,73,144,79.72222222222223,7.251071647274954,16.835051546391753,21,81.23809523809524,7.254658385093168,17.25,41,78.04878048780488,7.176079734219269,16.72222222222222,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
AJ Tye,MA Chidambaram Stadium,Chennai Super Kings,50,30,90.0,7.974789915966387,14.875,5,72.2,9.885245901639344,24.4,1,50.0,8.88,26.0,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
DL Chahar,MA Chidambaram Stadium,Kings XI Punjab,77,73,72.16438356164383,7.30125,21.62162162162162,7,50.85714285714285,7.792207792207792,77.0,14,82.35714285714286,7.461538461538462,16.42105263157895,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
Harbhajan Singh,MA Chidambaram Stadium,Kings XI Punjab,116,160,70.10625,6.741418764302059,21.714285714285715,22,72.63636363636364,7.229508196721311,20.33333333333333,17,71.52941176470588,6.578512396694215,20.166666666666668,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
Imran Tahir,MA Chidambaram Stadium,Kings XI Punjab,48,59,82.98305084745763,7.450746268656716,15.581395348837209,9,81.77777777777777,7.485981308411215,17.833333333333332,10,88.9,6.1265822784810124,15.8,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
M Ashwin,MA Chidambaram Stadium,Chennai Super Kings,50,44,60.97727272727273,7.556792873051225,25.65714285714286,5,57.2,6.679245283018868,53.0,2,50.0,5.16,52.0,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
Mohammed Shami,MA Chidambaram Stadium,Chennai Super Kings,50,110,80.61818181818182,7.82070606902023,17.506944444444443,14,73.0,7.024844720496894,23.0,5,59.2,7.454545454545454,24.75,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
R Ashwin,MA Chidambaram Stadium,Chennai Super Kings,123,194,70.53092783505154,6.562197092084007,22.925925925925927,11,75.54545454545455,7.21875,19.692307692307693,40,84.875,5.705329153605016,18.056603773584907,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
RA Jadeja,MA Chidambaram Stadium,Kings XI Punjab,48,197,57.15228426395939,7.3313019390581715,22.422360248447205,18,56.11111111111112,8.07624633431085,24.357142857142858,37,56.75675675675676,6.521341463414634,21.866666666666667,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
SC Kuggeleijn,MA Chidambaram Stadium,Kings XI Punjab,100,2,75.0,8.28,25.0,1,100.0,8.64,12.5,2,75.0,8.28,25.0,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
SM Curran,MA Chidambaram Stadium,Chennai Super Kings,50,45,68.8,8.810204081632653,21.30434782608696,3,83.33333333333333,8.64935064935065,19.25,2,64.5,8.884615384615385,52.0,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
AS Joseph,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,238,19,69.21052631578948,8.63076923076923,18.571428571428573,2,168.0,5.387755102040816,6.125,1,238.0,2.5,4.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
B Kumar,Rajiv Gandhi International Stadium,Mumbai Indians,75,160,77.6125,6.847421009991899,20.125,18,79.0,5.9847715736040605,17.90909090909091,43,76.32558139534883,7.370919881305638,21.0625,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
HH Pandya,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,12,81,48.901234567901234,8.130262112787927,22.087719298245613,9,42.66666666666666,7.537190082644628,20.166666666666668,5,23.0,8.0,45.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
JJ Bumrah,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,61,120,83.525,6.926146307315366,17.74534161490683,13,82.92307692307692,6.921568627450981,17.0,7,74.57142857142857,6.0,19.125,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
JP Behrendorff,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,73,17,76.47058823529412,8.469656992084433,17.227272727272727,3,80.0,7.9714285714285715,17.5,2,99.0,7.346938775510204,12.25,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
KH Pandya,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,30,105,55.73333333333333,6.925176946410516,26.72972972972973,13,54.84615384615385,6.624434389140271,20.09090909090909,5,49.8,7.533333333333333,30.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
Mohammad Nabi,Rajiv Gandhi International Stadium,Mumbai Indians,79,17,62.52941176470589,7.043478260869565,26.53846153846154,5,70.0,5.888888888888889,27.0,6,77.16666666666667,5.571428571428571,18.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
RD Chahar,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,106,68,69.44117647058823,7.26525198938992,22.848484848484848,7,71.42857142857143,6.612244897959184,18.375,3,81.33333333333333,5.552238805970149,16.75,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
Rashid Khan,Rajiv Gandhi International Stadium,Mumbai Indians,100,109,83.53211009174312,6.491095111784767,17.952380952380953,14,87.92857142857143,6.017441860465116,16.38095238095238,21,85.47619047619048,6.423529411764706,16.451612903225808,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
S Kaul,Rajiv Gandhi International Stadium,Mumbai Indians,100,55,74.16363636363636,8.268174474959613,19.65079365079365,7,85.71428571428571,9.167701863354038,13.416666666666666,15,90.4,6.542465753424658,15.208333333333334,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
Sandeep Sharma,Rajiv Gandhi International Stadium,Mumbai Indians,61,116,78.15517241379311,7.367794719226478,19.48550724637681,15,78.86666666666666,7.132743362831858,17.842105263157894,16,77.9375,7.693931398416886,19.94736842105263,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
YK Pathan,Rajiv Gandhi International Stadium,Mumbai Indians,12,82,43.46341463414634,6.952702702702703,25.73913043478261,8,27.0,6.857142857142857,113.0,5,35.6,8.029411764705882,34.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
AR Patel,M Chinnaswamy Stadium,Royal Challengers Bangalore,73,134,66.23880597014926,7.005888465535158,24.058333333333334,18,69.94444444444444,6.876923076923077,20.526315789473685,8,76.5,7.2,18.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
CH Morris,M Chinnaswamy Stadium,Royal Challengers Bangalore,100,81,79.14814814814815,7.395891171571349,16.83177570093458,11,68.0909090909091,8.863070539419088,21.90909090909091,5,71.4,7.327433628318584,22.6,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
I Sharma,M Chinnaswamy Stadium,Royal Challengers Bangalore,50,101,68.01980198019803,7.420560747663552,26.75,15,70.2,7.230337078651686,32.36363636363637,5,57.6,7.72972972972973,55.5,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
K Rabada,M Chinnaswamy Stadium,Royal Challengers Bangalore,164,69,91.2608695652174,7.747112462006079,14.304347826086955,7,112.28571428571428,6.724137931034483,10.875,1,164.0,4.8,6.25,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
MM Ali,M Chinnaswamy Stadium,Delhi Capitals,71,48,50.25,6.748959778085991,18.973684210526315,7,66.57142857142857,5.837837837837838,24.666666666666668,5,43.6,8.272727272727273,16.5,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
Mohammed Siraj,M Chinnaswamy Stadium,Delhi Capitals,47,79,70.72151898734177,7.649913344887349,21.37037037037037,8,79.0,8.060240963855422,13.833333333333334,15,87.66666666666667,7.22911051212938,17.666666666666668,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
NA Saini,M Chinnaswamy Stadium,Delhi Capitals,102,32,63.8125,8.109038737446198,26.807692307692307,3,69.0,9.826086956521738,23.0,7,79.42857142857143,7.6923076923076925,15.6,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
P Negi,M Chinnaswamy Stadium,Delhi Capitals,63,42,57.90476190476191,7.547066848567531,19.289473684210527,1,63.0,8.210526315789474,19.0,12,51.41666666666666,8.022857142857143,15.909090909090908,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
S Lamichhane,M Chinnaswamy Stadium,Royal Challengers Bangalore,71,9,84.0,8.274881516587678,15.071428571428571,3,57.333333333333336,9.727272727272728,33.0,1,71.0,11.5,24.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
TG Southee,M Chinnaswamy Stadium,Delhi Capitals,53,54,74.38888888888889,7.996830427892235,22.140350877192983,3,76.0,7.5,16.0,9,62.55555555555556,8.727272727272727,28.285714285714285,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
YS Chahal,M Chinnaswamy Stadium,Delhi Capitals,52,144,79.72222222222223,7.251071647274954,16.835051546391753,9,66.66666666666667,7.970588235294118,25.5,41,78.04878048780488,7.176079734219269,16.72222222222222,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
BA Stokes,Sawai Mansingh Stadium,Kolkata Knight Riders,18,38,59.3421052631579,7.933609958506224,23.32258064516129,5,60.4,6.782608695652174,23.0,9,54.0,8.240963855421686,27.666666666666668,52,121.97605278162418,1.2197605278162418,7.318563166897451,1.2197605278162418,288.86538461538464
DS Kulkarni,Sawai Mansingh Stadium,Kolkata Knight Riders,38,92,67.83695652173913,7.560767590618337,20.615384615384617,9,61.0,8.175824175824175,26.0,12,61.583333333333336,7.659574468085107,26.11111111111111,52,121.97605278162418,1.2197605278162418,7.318563166897451,1.2197605278162418,288.86538461538464
HF Gurney,Sawai Mansingh Stadium,Rajasthan Royals,100,8,63.625,8.201183431952662,24.142857142857142,1,100.0,5.76,12.5,1,100.0,5.76,12.5,52,121.97605278162418,1.2197605278162418,7.318563166897451,1.2197605278162418,288.86538461538464
JC Archer,Sawai Mansingh Stadium,Kolkata Knight Riders,42,40,84.275,6.838905775075988,20.142857142857142,6,79.66666666666667,6.293706293706293,23.83333333333333,11,77.45454545454545,6.789473684210527,22.166666666666668,52,121.97605278162418,1.2197605278162418,7.318563166897451,1.2197605278162418,288.86538461538464
K Gowtham,Sawai Mansingh Stadium,Kolkata Knight Riders,6,34,51.11764705882353,7.873720136518771,26.63636363636364,6,55.0,8.510204081632653,16.333333333333332,10,59.7,6.409090909090909,19.55555555555556,52,121.97605278162418,1.2197605278162418,7.318563166897451,1.2197605278162418,288.86538461538464
Kuldeep Yadav,Sawai Mansingh Stadium,Rajasthan Royals,48,71,68.7605633802817,7.80513495720869,20.527027027027028,8,69.25,6.994285714285715,21.875,2,60.5,7.0,48.0,52,121.97605278162418,1.2197605278162418,7.318563166897451,1.2197605278162418,288.86538461538464
M Prasidh Krishna,Sawai Mansingh Stadium,Rajasthan Royals,77,51,76.15686274509804,7.8911454102355805,22.796296296296298,5,74.4,7.9655172413793105,19.33333333333333,1,77.0,6.888888888888889,27.0,52,121.97605278162418,1.2197605278162418,7.318563166897451,1.2197605278162418,288.86538461538464
PP Chawla,Sawai Mansingh Stadium,Rajasthan Royals,54,180,66.71111111111111,7.702173913043478,19.574468085106385,20,71.55,7.596330275229357,18.956521739130437,6,55.5,6.84375,42.66666666666666,52,121.97605278162418,1.2197605278162418,7.318563166897451,1.2197605278162418,288.86538461538464
S Gopal,Sawai Mansingh Stadium,Kolkata Knight Riders,98,48,65.58333333333333,7.97286012526096,19.16,6,66.33333333333333,9.874015748031496,21.166666666666668,10,82.6,7.223300970873787,12.875,52,121.97605278162418,1.2197605278162418,7.318563166897451,1.2197605278162418,288.86538461538464
S Midhun,Sawai Mansingh Stadium,Kolkata Knight Riders,20,1,20.0,12.0,14.0,1,20.0,12.0,14.0,1,20.0,12.0,14.0,52,121.97605278162418,1.2197605278162418,7.318563166897451,1.2197605278162418,288.86538461538464
SP Narine,Sawai Mansingh Stadium,Rajasthan Royals,50,161,77.61490683229813,6.498950682056663,20.945054945054945,18,66.72222222222223,6.956120092378753,33.30769230769231,4,59.0,7.793814432989691,48.5,52,121.97605278162418,1.2197605278162418,7.318563166897451,1.2197605278162418,288.86538461538464
AS Rajpoot,Punjab Cricket Association Stadium,Sunrisers Hyderabad,56,29,60.82758620689656,8.16931216931217,23.625,4,84.0,5.27027027027027,12.333333333333334,3,30.666666666666668,6.558139534883721,46.0,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
B Kumar,Punjab Cricket Association Stadium,Kings XI Punjab,48,160,77.6125,6.847421009991899,20.125,14,87.14285714285714,6.9375,14.545454545454543,7,84.0,6.402439024390244,16.4,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
Mohammad Nabi,Punjab Cricket Association Stadium,Kings XI Punjab,46,17,62.52941176470589,7.043478260869565,26.53846153846154,4,42.75,9.506493506493506,77.0,1,46.0,10.956521739130435,24.0,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
Mohammed Shami,Punjab Cricket Association Stadium,Sunrisers Hyderabad,85,110,80.61818181818182,7.82070606902023,17.506944444444443,14,81.0,7.320388349514563,17.166666666666668,12,74.08333333333333,8.853658536585366,16.4,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
Mujeeb Ur Rahman,Punjab Cricket Association Stadium,Sunrisers Hyderabad,89,19,73.57894736842105,7.486725663716814,22.6,5,63.2,8.078740157480315,63.5,6,60.5,6.776978417266187,46.333333333333336,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
R Ashwin,Punjab Cricket Association Stadium,Sunrisers Hyderabad,98,194,70.53092783505154,6.562197092084007,22.925925925925927,18,67.5,6.471131639722864,33.30769230769231,14,70.57142857142857,6.815028901734104,28.83333333333333,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
Rashid Khan,Punjab Cricket Association Stadium,Kings XI Punjab,73,109,83.53211009174312,6.491095111784767,17.952380952380953,8,101.25,6.155440414507772,12.0625,4,75.0,7.3125,24.0,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
S Kaul,Punjab Cricket Association Stadium,Kings XI Punjab,73,55,74.16363636363636,8.268174474959613,19.65079365079365,6,77.5,8.0,21.0,3,89.66666666666667,9.04109589041096,14.6,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
SM Curran,Punjab Cricket Association Stadium,Sunrisers Hyderabad,48,45,68.8,8.810204081632653,21.30434782608696,5,60.6,7.2,35.0,10,67.0,8.843601895734597,21.1,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
Sandeep Sharma,Punjab Cricket Association Stadium,Kings XI Punjab,98,116,78.15517241379311,7.367794719226478,19.48550724637681,5,89.6,5.951612903225806,15.5,17,78.17647058823529,7.322314049586777,15.782608695652174,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
DL Chahar,MA Chidambaram Stadium,Kolkata Knight Riders,153,73,72.16438356164383,7.30125,21.62162162162162,9,79.55555555555556,8.164948453608247,16.166666666666668,14,82.35714285714286,7.461538461538462,16.42105263157895,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
HF Gurney,MA Chidambaram Stadium,Chennai Super Kings,26,8,63.625,8.201183431952662,24.142857142857142,2,48.5,9.08108108108108,37.0,1,26.0,8.76923076923077,14.0,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
Harbhajan Singh,MA Chidambaram Stadium,Kolkata Knight Riders,127,160,70.10625,6.741418764302059,21.714285714285715,19,62.578947368421055,6.935064935064935,22.647058823529413,17,71.52941176470588,6.578512396694215,20.166666666666668,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
Imran Tahir,MA Chidambaram Stadium,Kolkata Knight Riders,108,59,82.98305084745763,7.450746268656716,15.581395348837209,7,85.71428571428571,7.964912280701754,17.1,10,88.9,6.1265822784810124,15.8,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
Kuldeep Yadav,MA Chidambaram Stadium,Chennai Super Kings,54,71,68.7605633802817,7.80513495720869,20.527027027027028,7,53.85714285714285,8.066225165562914,50.333333333333336,3,65.33333333333333,5.742857142857143,35.0,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
M Prasidh Krishna,MA Chidambaram Stadium,Chennai Super Kings,50,51,76.15686274509804,7.8911454102355805,22.796296296296298,5,55.0,8.16,125.0,4,76.0,7.352941176470588,25.5,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
PP Chawla,MA Chidambaram Stadium,Chennai Super Kings,73,180,66.71111111111111,7.702173913043478,19.574468085106385,22,64.63636363636364,8.146666666666667,20.454545454545453,9,83.44444444444444,7.423255813953489,16.53846153846154,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
RA Jadeja,MA Chidambaram Stadium,Kolkata Knight Riders,81,197,57.15228426395939,7.3313019390581715,22.422360248447205,26,55.57692307692308,7.232365145228216,25.36842105263158,37,56.75675675675676,6.521341463414634,21.866666666666667,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
SC Kuggeleijn,MA Chidambaram Stadium,Kolkata Knight Riders,50,2,75.0,8.28,25.0,1,50.0,7.92,26.0,2,75.0,8.28,25.0,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
SP Narine,MA Chidambaram Stadium,Chennai Super Kings,112,161,77.61490683229813,6.498950682056663,20.945054945054945,19,80.52631578947368,6.161434977578475,18.58333333333333,6,85.0,6.169014084507042,17.75,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
AS Joseph,Wankhede Stadium,Kings XI Punjab,26,19,69.21052631578948,8.63076923076923,18.571428571428573,1,26.0,9.692307692307692,14.0,5,51.4,10.714285714285714,32.666666666666664,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
AS Rajpoot,Wankhede Stadium,Mumbai Indians,69,29,60.82758620689656,8.16931216931217,23.625,9,59.22222222222222,9.882352941176473,26.714285714285715,3,89.66666666666667,10.342105263157896,15.2,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
GC Viljoen,Wankhede Stadium,Mumbai Indians,54,6,81.33333333333333,8.63013698630137,18.25,2,75.0,7.882352941176471,25.5,1,54.0,6.0,28.0,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
